60639,排序算法,41.15,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91
60639,查找算法,83.0,77.33,77.33,77.33,77.33,77.33,77.33,77.33,76.92,76.92,77.33,77.73,77.33,76.92,77.33,77.33,76.92,77.33,77.33
60639,图结构,96.83,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38
60639,数字操作,68.57,69.39,70.2,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39
60639,字符串,86.64,76.52,78.54,78.54,78.54,76.92,78.54,78.54,78.14,78.54,78.54,78.54,78.54,78.54,78.54,78.54,78.54,78.54,78.54
60639,线性表,41.38,41.81,40.95,41.81,40.95,40.95,41.38,41.38,41.38,40.95,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38
60639,数组,71.15,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77,70.77
60654,all,21.77,21.4,21.4,21.77,21.77,21.77,21.77,21.77,21.77,21.4,21.4,21.77,21.77,21.4,21.4,21.77,21.4,21.77,21.77
60654,average,33.21,32.84,32.84,33.21,33.21,33.21,33.21,33.21,33.21,32.47,32.84,33.21,33.21,32.1,31.73,33.21,32.47,33.21,33.21
60654,排序算法,14.4,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05
60654,图结构,61.54,50.68,50.68,51.58,51.58,51.58,51.13,51.58,51.58,51.58,50.68,51.58,51.58,50.68,50.68,51.13,50.68,50.68,50.68
60654,数字操作,31.02,29.8,30.61,30.2,30.2,30.2,30.2,30.2,30.2,29.8,30.2,30.2,30.2,29.8,29.8,30.2,29.8,30.2,29.8
60654,字符串,8.91,8.5,8.5,8.91,8.91,8.91,8.91,8.91,8.5,8.5,8.5,8.5,8.91,8.5,8.5,8.91,8.5,8.91,8.5
60654,线性表,23.28,23.28,22.84,23.71,23.28,23.28,23.28,23.28,22.84,22.84,23.28,23.28,23.71,22.84,22.84,23.28,22.84,23.28,23.28
60654,数组,31.15,35.38,35.38,35.77,35.77,35.77,35.77,35.77,35.77,35.38,35.77,35.77,35.77,35.38,35.38,35.77,35.38,35.77,35.77
60665,all,48.34,47.97,48.34,48.34,48.34,47.97,48.34,48.34,48.34,47.97,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34,48.34
60665,average,72.69,72.32,72.69,73.43,73.06,72.32,72.69,73.06,72.69,72.32,73.06,73.06,73.06,72.69,72.69,73.06,73.06,73.06,73.06
60665,查找算法,78.54,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97,80.97
60665,图结构,51.13,64.71,64.71,65.16,65.16,65.16,65.16,65.16,64.71,64.71,64.71,65.16,65.61,64.71,64.71,65.61,65.61,65.16,64.71
60665,树结构,91.32,91.78,89.95,91.32,91.32,91.32,90.87,91.78,90.87,91.78,90.87,90.87,91.32,90.87,90.87,91.32,90.87,90.87,90.87
60665,数字操作,54.29,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1
60665,字符串,51.01,44.94,45.75,45.75,45.34,45.34,45.34,45.75,45.34,45.34,45.34,45.34,45.75,45.34,45.34,45.34,45.34,45.34,45.34
60665,线性表,51.29,50.86,49.57,52.59,50.86,50.86,51.29,51.29,50.86,50.86,51.29,51.29,50.86,51.29,50.86,51.29,51.29,51.72,51.29
60665,数组,63.08,60.0,60.38,60.38,60.38,60.0,60.0,60.38,60.0,60.0,60.0,60.38,60.0,60.0,60.0,60.0,60.0,60.0,60.0
60671,all,60.52,59.04,59.78,60.52,60.52,60.52,60.52,60.52,60.52,60.15,60.52,60.52,60.52,60.15,60.15,60.52,60.15,60.52,60.52
60671,average,38.38,38.01,38.01,38.38,38.38,38.38,38.38,38.38,38.38,38.01,38.38,38.38,38.38,38.01,38.01,38.38,38.01,38.38,38.38
60671,排序算法,29.22,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.03,44.44,44.03,44.03,44.03,44.03,44.03,44.03
60671,查找算法,75.3,58.3,59.11,58.7,59.11,59.11,58.7,59.11,58.7,58.7,58.7,59.11,59.11,58.7,58.7,59.11,58.7,58.7,58.7
60671,图结构,33.94,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99
60671,树结构,49.32,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84,43.84
60671,数字操作,50.2,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98
60671,字符串,30.77,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89
60671,线性表,37.07,36.64,36.64,37.07,37.07,36.64,37.07,37.07,36.64,36.64,37.07,37.07,36.64,37.07,36.64,37.07,37.07,37.07,37.07
