case_id,所有提交平均分,所有提交中位数,所有提交众数,最终分数平均分,最终分数中位数,最终分数众数,做的人数,做对人数
2908,31.498973305954827,0.0,0.0,97.23404255319149,100.0,100,94,90
2172,47.86206896551724,40.0,100.0,95.0,100.0,100,44,40
2179,91.80327868852459,100.0,100.0,100.0,100.0,100,48,48
2176,48.58490566037736,50.0,0.0,98.14814814814815,100.0,100,135,130
2307,71.72619047619048,100.0,100.0,96.875,100.0,100,48,46
2804,64.34773913043477,100.0,100.0,98.07692307692308,100.0,100,52,51
2456,87.53846153846153,100.0,100.0,99.78494623655914,100.0,100,93,92
2450,76.05095541401273,100.0,100.0,98.47826086956522,100.0,100,92,89
2081,62.34567901234568,100.0,100.0,100.0,100.0,100,45,45
2180,37.82747603833866,20.0,20.0,84.26666666666667,100.0,100,75,60
2190,56.850944444444444,83.33,83.33,93.58923076923075,100.0,100.0,39,32
2177,43.4640522875817,30.0,0.0,94.11764705882354,100.0,100,34,31
2892,48.79381578947368,50.0,0.0,99.20619047619047,100.0,100.0,42,40
2188,52.89855072463768,50.0,100.0,97.05882352941177,100.0,100,34,33
2199,51.52439024390244,50.0,100.0,95.15151515151516,100.0,100,33,31
2198,45.352112676056336,40.0,0.0,76.3157894736842,100.0,100,38,28
2164,74.52830188679245,100.0,100.0,100.0,100.0,100,37,37
2531,76.48,100.0,100.0,100.0,100.0,100,87,87
2894,59.1578947368421,80.0,100.0,100.0,100.0,100,41,41
2530,64.24657534246575,100.0,100.0,100.0,100.0,100,87,87
2200,58.28125,70.0,100.0,94.87179487179488,100.0,100,39,36
2936,52.949438202247194,50.0,100.0,93.88888888888889,100.0,100,45,41
2474,65.66666666666667,100.0,100.0,98.88888888888889,100.0,100,45,44
2173,85.6140350877193,100.0,100.0,100.0,100.0,100,46,46
2171,62.962916666666665,100.0,100.0,100.0,100.0,100,45,45
2647,57.10368852459016,66.67,100.0,100.0,100.0,100,43,43
2548,55.90163934426229,80.0,100.0,99.53488372093024,100.0,100,43,42
2547,64.25,100.0,100.0,99.56521739130434,100.0,100,46,45
2589,81.45161290322581,100.0,100.0,100.0,100.0,100,46,46
2169,61.666666666666664,100.0,100.0,100.0,100.0,100,44,44
2145,83.92857142857143,100.0,100.0,100.0,100.0,100,43,43
2607,58.1578947368421,75.0,100.0,97.82608695652173,100.0,100,46,44
2629,48.28431372549019,25.0,100.0,98.71794871794872,100.0,100,39,38
2561,78.68852459016394,100.0,100.0,98.91304347826087,100.0,100,46,45
2186,79.6875,100.0,100.0,100.0,100.0,100,46,46
2142,37.692,0.0,0.0,97.67441860465117,100.0,100.0,43,41
2185,62.640449438202246,100.0,100.0,96.19565217391305,100.0,100,46,44
2482,65.14285714285714,80.0,100.0,100.0,100.0,100,46,46
2141,60.12658227848101,100.0,100.0,100.0,100.0,100,45,45
2184,85.59322033898304,100.0,100.0,100.0,100.0,100,46,46
2140,53.410404624277454,60.0,60.0,94.63414634146342,100.0,100,41,38
2183,80.0,100.0,100.0,100.0,100.0,100,46,46
2182,71.34328358208955,100.0,100.0,100.0,100.0,100,45,45
2181,75.0,100.0,100.0,100.0,100.0,100,46,46
2614,78.47222222222223,100.0,100.0,100.0,100.0,100,46,46
2558,52.75590551181102,60.0,100.0,100.0,100.0,100,45,45
2610,56.36363636363637,80.0,100.0,98.26086956521739,100.0,100,46,45
2212,90.9090909090909,100.0,100.0,100.0,100.0,100,46,46
2618,74.6376811594203,100.0,100.0,100.0,100.0,100,40,40
2617,79.3652380952381,100.0,100.0,100.0,100.0,100,42,42
2615,80.0,100.0,100.0,100.0,100.0,100,42,42
2494,87.23926380368098,100.0,100.0,100.0,100.0,100,134,134
2373,70.43010752688173,75.0,100.0,98.29545454545455,100.0,100,44,43
2252,63.888888888888886,100.0,100.0,96.11111111111111,100.0,100,45,43
2395,56.09756097560975,100.0,100.0,100.0,100.0,100,45,45
2394,57.94117647058823,100.0,100.0,100.0,100.0,100,45,45
2371,73.01587301587301,100.0,100.0,100.0,100.0,100,45,45
2392,89.62264150943396,100.0,100.0,100.0,100.0,100,45,45
2701,69.41176470588235,100.0,100.0,97.18045112781955,100.0,100,133,126
2426,97.91666666666667,100.0,100.0,100.0,100.0,100,45,45
2425,74.63235294117646,100.0,100.0,100.0,100.0,100,45,45
2424,89.58333333333333,100.0,100.0,100.0,100.0,100,45,45
2203,55.208124999999995,66.67,100.0,97.61904761904762,100.0,100,42,41
2467,85.39823008849558,100.0,100.0,99.19354838709677,100.0,100,93,92
2346,52.33644859813084,66.67,100.0,100.0,100.0,100,44,44
2423,72.23880597014926,100.0,100.0,100.0,100.0,100,45,45
2466,82.33805970149253,100.0,100.0,100.0,100.0,100,46,46
2345,71.34684931506848,100.0,100.0,99.62550561797752,100.0,100.0,89,88
2389,62.666666666666664,100.0,100.0,100.0,100.0,100,44,44
2344,64.32432432432432,100.0,100.0,100.0,100.0,100,44,44
2388,95.40816326530613,100.0,100.0,100.0,100.0,100,45,45
2442,78.03738317757009,100.0,100.0,99.7080291970803,100.0,100,137,135
2209,52.734693877551024,40.0,100.0,90.51282051282051,100.0,100,78,69
2527,63.24102766798419,100.0,100.0,99.45796747967479,100.0,100.0,123,122
2342,44.761809523809525,0.0,0.0,100.0,100.0,100,44,44
2386,69.69026548672566,75.0,100.0,100.0,100.0,100,45,45
2341,78.05555555555556,100.0,100.0,99.0909090909091,100.0,100,44,42
2340,68.23979591836735,87.5,100.0,98.03370786516854,100.0,100,89,86
2283,74.28571428571429,100.0,100.0,100.0,100.0,100,45,45
2061,86.15384615384616,100.0,100.0,97.87234042553192,100.0,100,47,46
2280,79.03209677419355,100.0,100.0,100.0,100.0,100,45,45
2438,80.0,100.0,100.0,100.0,100.0,100,47,47
2339,73.74410958904109,100.0,100.0,98.6891011235955,100.0,100.0,89,86
2338,76.5625,100.0,100.0,98.3695652173913,100.0,100,46,44
2359,73.91304347826087,100.0,100.0,100.0,100.0,100,45,45
2358,68.18181818181819,100.0,100.0,100.0,100.0,100,45,45
2357,90.0,100.0,100.0,100.0,100.0,100,44,44
2356,58.51063829787234,60.0,100.0,98.18181818181819,100.0,100,44,42
2279,68.72340425531915,80.0,100.0,98.22222222222223,100.0,100,45,44
2498,85.26315789473684,100.0,100.0,97.82608695652173,100.0,100,46,45
2278,69.66666666666667,100.0,100.0,100.0,100.0,100,44,44
2211,75.30201342281879,100.0,100.0,96.9047619047619,100.0,100,84,80
2718,61.71389150943397,66.67,100.0,97.50954022988506,100.0,100.0,174,166
2463,71.46067415730337,100.0,100.0,100.0,100.0,100,45,45
2451,75.14285714285714,100.0,100.0,99.56043956043956,100.0,100,91,90
2462,76.0,80.0,100.0,99.0909090909091,100.0,100,44,42
2461,89.26829268292683,100.0,100.0,100.0,100.0,100,91,91
2537,69.86301369863014,100.0,100.0,100.0,100.0,100,45,45
2449,73.3764935064935,100.0,100.0,98.9010989010989,100.0,100,91,90
2514,78.49624060150376,100.0,100.0,98.9010989010989,100.0,100,91,90
2445,63.125,90.0,100.0,97.02127659574468,100.0,100,94,90
2741,83.43137254901961,100.0,100.0,99.33333333333333,100.0,100,150,148
2542,87.55319148936171,100.0,100.0,99.33774834437087,100.0,100,151,150
2454,75.65073170731708,100.0,100.0,100.0,100.0,100,45,45
2465,72.7710843373494,100.0,100.0,100.0,100.0,100,45,45
2453,86.78571428571429,100.0,100.0,100.0,100.0,100,45,45
2464,85.34351145038168,100.0,100.0,99.55555555555556,100.0,100,90,89
2506,74.67391304347827,100.0,100.0,100.0,100.0,100,91,91
2505,72.5,100.0,100.0,99.1304347826087,100.0,100,46,44
2535,81.68316831683168,100.0,100.0,99.34210526315789,100.0,100,152,150
2534,71.97368421052632,100.0,100.0,100.0,100.0,100,105,105
2412,56.69831775700935,66.67,100.0,97.14285714285714,100.0,100.0,35,33
2444,60.69006896551725,66.67,100.0,99.72454545454545,100.0,100.0,121,120
2387,50.63291139240506,50.0,100.0,96.875,100.0,100,128,123
2441,86.30630630630631,100.0,100.0,100.0,100.0,100,88,88
2396,46.060545454545455,0.0,0.0,100.0,100.0,100,45,45
2440,78.72340425531915,100.0,100.0,100.0,100.0,100,134,134
2152,72.45190082644628,100.0,100.0,100.0,100.0,100,71,71
2490,75.86776859504133,100.0,100.0,100.0,100.0,100,88,88
2070,53.279016393442625,66.67,100.0,100.0,100.0,100,46,46
2111,80.63081081081081,100.0,100.0,100.0,100.0,100,46,46
2099,88.59649122807018,100.0,100.0,100.0,100.0,100,46,46
2110,80.09940298507462,100.0,100.0,100.0,100.0,100,46,46
2153,76.95537037037037,100.0,100.0,100.0,100.0,100,91,91
2098,60.78436974789916,66.67,100.0,100.0,100.0,100,46,46
2097,70.37037037037037,100.0,100.0,100.0,100.0,100,45,45
2096,93.75,100.0,100.0,100.0,100.0,100,47,47
2095,83.92857142857143,100.0,100.0,100.0,100.0,100,46,46
2094,80.8641975308642,100.0,100.0,99.44444444444444,100.0,100,45,44
2093,85.34482758620689,100.0,100.0,100.0,100.0,100,47,47
2108,81.11116666666666,100.0,100.0,100.0,100.0,100,46,46
2106,78.26115942028986,100.0,100.0,100.0,100.0,100,46,46
2127,80.36575342465754,100.0,100.0,100.0,100.0,100,48,48
2105,75.0,100.0,100.0,97.77777777777777,100.0,100,45,44
2069,97.16981132075472,100.0,100.0,100.0,100.0,100,47,47
2068,67.6470588235294,100.0,100.0,100.0,100.0,100,47,47
2109,90.39542372881355,100.0,100.0,100.0,100.0,100,46,46
2067,82.6923076923077,100.0,100.0,100.0,100.0,100,46,46
2584,93.6842105263158,100.0,100.0,100.0,100.0,100,110,110
2100,95.06166666666667,100.0,100.0,100.0,100.0,100,47,47
2122,97.916875,100.0,100.0,100.0,100.0,100,45,45
2121,61.93181818181818,100.0,100.0,100.0,100.0,100,45,45
2065,71.5909090909091,100.0,100.0,100.0,100.0,100,47,47
2120,83.85453125000001,100.0,100.0,99.25933333333333,100.0,100.0,45,44
2064,74.12790697674419,100.0,100.0,100.0,100.0,100,47,47
2063,82.64876712328767,100.0,100.0,100.0,100.0,100,47,47
2117,91.0,100.0,100.0,100.0,100.0,100,44,44
2116,82.14285714285714,100.0,100.0,100.0,100.0,100,44,44
2114,95.06203703703704,100.0,100.0,100.0,100.0,100,45,45
2113,55.747126436781606,75.0,100.0,95.0,100.0,100,40,38
2134,91.66666666666667,100.0,100.0,100.0,100.0,100,47,47
2080,61.76470588235294,100.0,100.0,95.1219512195122,100.0,100,41,39
2088,53.17307692307692,50.0,100.0,93.92857142857143,100.0,100,28,26
2087,47.34810185185185,45.45,0.0,89.30470588235295,100.0,100.0,34,28
2086,56.92910112359551,66.67,100.0,100.0,100.0,100,36,36
2085,43.319240506329116,22.22,0.0,94.44444444444444,100.0,100,36,34
2084,31.492537313432837,10.0,0.0,94.32432432432432,100.0,100,37,34
2196,43.80281690140845,40.0,0.0,87.42857142857143,100.0,100,35,30
2178,53.32446808510638,50.0,100.0,93.58974358974359,100.0,100,78,72
2592,61.94444444444444,75.0,100.0,96.95121951219512,100.0,100,41,39
2193,56.94333333333333,33.33,100.0,91.2695238095238,100.0,100.0,42,37
2397,58.50903614457831,70.0,80.0,91.66666666666667,100.0,100,90,75
2174,51.87192118226601,60.0,100.0,81.17647058823529,100.0,100,68,50
2115,39.03153846153847,25.0,0.0,86.02161290322582,100.0,100.0,62,51
2390,47.73399014778325,40.0,100.0,97.94117647058823,100.0,100,34,33
2126,75.75727272727272,100.0,100.0,100.0,100.0,100,43,43
2119,83.05067796610169,100.0,100.0,100.0,100.0,100,44,44
2253,41.935268817204296,33.33,0.0,95.8334375,100.0,100.0,32,30
2296,66.37323943661971,75.0,100.0,98.84615384615384,100.0,100,65,64
2295,62.44897959183673,80.0,100.0,96.84210526315789,100.0,100,38,34
2273,58.68263473053892,60.0,100.0,95.0,100.0,100,52,47
2151,70.2127659574468,100.0,100.0,100.0,100.0,100,56,56
2291,69.64285714285714,100.0,100.0,100.0,100.0,100,30,30
2304,37.95918367346939,0.0,0.0,95.77922077922078,100.0,100,77,73
2149,64.78,66.67,100.0,92.15705882352941,100.0,100.0,51,43
2301,73.20235294117647,100.0,100.0,95.23785714285714,100.0,100.0,28,25
2289,60.0,80.0,100.0,95.55555555555556,100.0,100,27,25
