user_id,case_id,upload_id
49405,2936,253423
49405,2936,253425
49405,2936,253426
51584,2061,273023
51584,2190,266215
51584,2309,233286
51584,2309,233287
51584,2309,233288
51584,2309,233289
51584,2309,233445
51584,2505,269275
51584,2584,233443
51584,2584,233444
60581,2061,240220
60581,2063,238546
60581,2064,238568
60581,2064,238583
60581,2065,238619
60581,2065,238625
60581,2065,238639
60581,2067,238662
60581,2067,238664
60581,2067,238667
60581,2067,238669
60581,2068,238704
60581,2069,238721
60581,2070,238753
60581,2070,238792
60581,2070,238807
60581,2080,234620
60581,2080,234622
60581,2081,250262
60581,2081,250265
60581,2086,283909
60581,2086,283916
60581,2087,284050
60581,2089,285571
60581,2090,288413
60581,2091,288507
60581,2091,289638
60581,2093,238915
60581,2094,238926
60581,2094,238928
60581,2094,239333
60581,2094,239336
60581,2094,240210
60581,2095,240203
60581,2095,240265
60581,2096,240270
60581,2096,240272
60581,2096,240274
60581,2096,240275
60581,2097,240298
60581,2097,240299
60581,2097,240309
60581,2097,240312
60581,2097,240331
60581,2097,240332
60581,2098,242683
60581,2098,242684
60581,2099,242749
60581,2100,242759
60581,2100,242850
60581,2103,293633
60581,2105,242981
60581,2106,242980
60581,2108,242979
60581,2109,243014
60581,2110,243028
60581,2111,243041
60581,2111,243043
60581,2111,243045
60581,2113,243101
60581,2113,243112
60581,2114,243318
60581,2115,249736
60581,2115,249753
60581,2115,250014
60581,2115,250020
60581,2115,250029
60581,2115,252223
60581,2116,243732
60581,2117,243754
60581,2119,243785
60581,2120,243802
60581,2120,243825
60581,2120,243828
60581,2120,243832
60581,2120,243845
60581,2121,243866
60581,2121,243911
60581,2122,243939
60581,2124,289659
60581,2126,244012
60581,2127,237828
60581,2127,239332
60581,2127,239341
60581,2134,237905
60581,2139,296948
60581,2140,256511
60581,2140,256513
60581,2140,256514
60581,2141,256564
60581,2141,256565
60581,2142,256582
60581,2145,256589
60581,2149,276424
60581,2151,276441
60581,2151,276445
60581,2152,260761
60581,2152,260769
60581,2153,238524
60581,2153,238542
60581,2164,252001
60581,2164,252004
60581,2167,280368
60581,2168,282065
60581,2168,310235
60581,2169,258152
60581,2171,258171
60581,2171,258173
60581,2172,258626
60581,2172,258652
60581,2173,258383
60581,2176,237846
60581,2176,237848
60581,2178,252156
60581,2179,252182
60581,2180,250704
60581,2181,253099
60581,2182,253047
60581,2183,253087
60581,2184,253119
60581,2184,253122
60581,2184,253153
60581,2185,253223
60581,2186,253736
60581,2186,253737
60581,2188,251585
60581,2190,251950
60581,2190,251970
60581,2193,252172
60581,2196,252055
60581,2196,252058
60581,2198,252145
60581,2199,252446
60581,2200,252491
60581,2200,252552
60581,2200,252590
60581,2200,252605
60581,2200,252658
60581,2200,252662
60581,2203,252201
60581,2209,236289
60581,2209,236292
60581,2209,236293
60581,2209,236294
60581,2209,261707
60581,2211,245641
60581,2211,245642
60581,2211,245687
60581,2211,245708
60581,2212,254013
60581,2236,268703
60581,2236,268715
60581,2237,269057
60581,2252,247593
60581,2253,269443
60581,2266,272509
60581,2266,272510
60581,2278,247882
60581,2278,247886
60581,2279,248098
60581,2279,248107
60581,2279,248109
60581,2280,248115
60581,2280,248118
60581,2283,248125
60581,2283,248132
60581,2286,277253
60581,2288,277371
60581,2289,277792
60581,2289,278006
60581,2291,278057
60581,2295,268277
60581,2295,268315
60581,2296,268565
60581,2296,268566
60581,2296,268624
60581,2300,282129
60581,2300,282295
60581,2301,283156
60581,2304,267545
60581,2307,234662
60581,2307,234664
60581,2308,267701
60581,2311,267805
60581,2312,267856
60581,2315,268236
60581,2338,245760
60581,2338,245768
60581,2338,245770
60581,2338,245772
60581,2338,245783
60581,2339,245836
60581,2339,245838
60581,2340,246410
60581,2340,246412
60581,2340,246422
60581,2341,246740
60581,2341,246749
60581,2341,246756
60581,2342,245798
60581,2342,245812
60581,2342,245819
60581,2342,245823
60581,2342,246198
60581,2342,246201
60581,2344,246330
60581,2344,246336
60581,2344,246338
60581,2344,246339
60581,2344,246344
60581,2344,246346
60581,2344,246347
60581,2345,246723
60581,2345,246724
60581,2346,246711
60581,2356,247008
60581,2356,247024
60581,2356,247033
60581,2356,247035
60581,2356,247037
60581,2356,247039
60581,2356,247040
60581,2356,247041
60581,2356,247046
60581,2356,247049
60581,2356,247050
60581,2356,247051
60581,2357,247070
60581,2358,247078
60581,2358,247081
60581,2359,247232
60581,2359,247238
60581,2359,247239
60581,2359,247240
60581,2359,247247
60581,2359,247251
60581,2359,247275
60581,2359,247277
60581,2371,247348
60581,2371,247349
60581,2373,247496
60581,2378,269280
60581,2383,269524
60581,2386,247631
60581,2386,247634
60581,2386,247639
60581,2386,247655
60581,2387,259277
60581,2388,247667
60581,2389,247689
60581,2389,247693
60581,2389,247694
60581,2389,247698
60581,2389,247702
60581,2390,259368
60581,2392,247711
60581,2394,247718
60581,2394,247719
60581,2395,247741
60581,2395,247746
60581,2396,259660
60581,2397,310264
60581,2406,274667
60581,2406,274668
60581,2412,259269
60581,2415,277262
60581,2423,248140
60581,2424,248151
60581,2425,248158
60581,2425,248159
60581,2425,248162
60581,2425,248168
60581,2426,248179
60581,2438,234720
60581,2438,234722
60581,2438,234724
60581,2439,267734
60581,2440,260751
60581,2441,260755
60581,2442,234859
60581,2442,234860
60581,2442,234861
60581,2442,234862
60581,2442,234863
60581,2444,260826
60581,2445,248199
60581,2445,248200
60581,2449,248210
60581,2450,248227
60581,2451,248256
60581,2451,248263
60581,2453,248266
60581,2453,248272
60581,2453,248275
60581,2454,248282
60581,2454,248283
60581,2461,248294
60581,2462,248309
60581,2462,248313
60581,2462,248316
60581,2462,248318
60581,2462,248319
60581,2462,248323
60581,2462,248325
60581,2462,248329
60581,2463,248346
60581,2463,248349
60581,2463,248354
60581,2464,248374
60581,2464,248378
60581,2465,248402
60581,2465,248408
60581,2466,240435
60581,2466,240438
60581,2467,240468
60581,2474,254106
60581,2474,254164
60581,2482,254489
60581,2482,254598
60581,2490,259556
60581,2494,247299
60581,2498,247313
60581,2505,244033
60581,2506,244812
60581,2506,244872
60581,2506,244879
60581,2506,244880
60581,2506,244960
60581,2506,244968
60581,2506,244971
60581,2514,245002
60581,2514,245003
60581,2527,247828
60581,2527,247830
60581,2530,250296
60581,2530,250324
60581,2530,250327
60581,2531,250341
60581,2531,250346
60581,2534,259676
60581,2534,259683
60581,2535,260710
60581,2535,260745
60581,2537,245015
60581,2537,245123
60581,2542,245047
60581,2547,256632
60581,2547,256633
60581,2548,256659
60581,2548,256668
60581,2548,256669
60581,2558,258848
60581,2561,252847
60581,2561,252881
60581,2584,238815
60581,2589,253784
60581,2592,258783
60581,2607,254196
60581,2610,254362
60581,2610,254395
60581,2610,254400
60581,2610,254459
60581,2614,254697
60581,2615,255131
60581,2617,256080
60581,2618,256089
60581,2629,256109
60581,2647,256399
60581,2701,235760
60581,2701,235761
60581,2718,235876
60581,2718,235878
60581,2718,235881
60581,2718,235894
60581,2718,235902
60581,2718,235905
60581,2718,235911
60581,2741,249562
60581,2741,249564
60581,2741,249585
60581,2741,249595
60581,2741,249602
60581,2892,251460
60581,2892,251465
60581,2892,251467
60581,2894,251531
60581,2894,251540
60581,2908,250185
60581,2908,250186
60581,2936,250130
60581,2936,250132
60581,2936,250134
60581,2936,250135
60581,2936,250136
60581,2936,250138
60581,2936,250141
60581,2936,250142
60581,2936,250145
60581,2936,250156
60581,2936,250161
60587,2061,251127
60587,2063,238274
60587,2064,257454
60587,2065,294253
60587,2065,294254
60587,2067,257557
60587,2069,238467
60587,2070,238484
60587,2080,290489
60587,2081,248730
60587,2081,248736
60587,2084,313712
60587,2085,313739
60587,2086,313772
60587,2093,294271
60587,2093,294272
60587,2094,238578
60587,2095,238640
60587,2096,238655
60587,2097,238735
60587,2097,238766
60587,2098,239029
60587,2099,239037
60587,2100,239075
60587,2104,315658
60587,2104,315663
60587,2105,294276
60587,2106,294279
60587,2108,239136
60587,2109,240088
60587,2109,240094
60587,2110,241129
60587,2111,241161
60587,2113,294283
60587,2113,298855
60587,2113,298857
60587,2114,294286
60587,2116,294293
60587,2117,241233
60587,2119,294312
60587,2120,294319
60587,2121,241213
60587,2122,294327
60587,2126,294333
60587,2127,238269
60587,2134,257403
60587,2140,310907
60587,2141,292063
60587,2142,310992
60587,2145,311002
60587,2152,286009
60587,2152,286050
60587,2153,238237
60587,2171,311932
60587,2172,312074
60587,2172,312124
60587,2172,312130
60587,2172,312155
60587,2173,292070
60587,2176,309318
60587,2177,312802
60587,2177,312805
60587,2177,313153
60587,2177,313162
60587,2177,319490
60587,2178,319461
60587,2178,319463
60587,2179,271521
60587,2179,271532
60587,2180,315050
60587,2180,315100
60587,2180,315107
60587,2180,321736
60587,2181,290559
60587,2182,309602
60587,2183,290641
60587,2184,290643
60587,2185,290665
60587,2185,290669
60587,2185,290674
60587,2185,290791
60587,2185,291803
60587,2186,291811
60587,2188,321745
60587,2190,321756
60587,2193,309328
60587,2196,321770
60587,2199,321778
60587,2200,313525
60587,2200,315085
60587,2203,273128
60587,2209,309368
60587,2211,309372
60587,2212,291842
60587,2236,317515
60587,2236,317531
60587,2236,317540
60587,2236,317543
60587,2236,317589
60587,2236,317599
60587,2237,317654
60587,2237,317666
60587,2252,309585
60587,2253,317871
60587,2253,317886
60587,2253,317892
60587,2266,317997
60587,2266,318014
60587,2278,283281
60587,2279,284618
60587,2279,284621
60587,2280,284632
60587,2283,284634
60587,2283,284635
60587,2291,319221
60587,2291,319283
60587,2291,319309
60587,2307,271305
60587,2308,319132
60587,2312,317060
60587,2338,271854
60587,2339,280087
60587,2339,280089
60587,2340,309375
60587,2340,309381
60587,2341,271928
60587,2342,280046
60587,2342,280047
60587,2344,309374
60587,2344,309385
60587,2345,309542
60587,2345,309550
60587,2346,309479
60587,2356,273118
60587,2357,283089
60587,2358,283079
60587,2358,283080
60587,2358,283081
60587,2359,283091
60587,2359,283093
60587,2371,283140
60587,2371,283145
60587,2373,309553
60587,2383,317933
60587,2383,317956
60587,2383,317966
60587,2383,317992
60587,2386,283176
60587,2386,283180
60587,2386,283193
60587,2387,286320
60587,2387,286326
60587,2387,286330
60587,2387,290486
60587,2387,290487
60587,2387,290488
60587,2388,283211
60587,2389,283215
60587,2389,283217
60587,2392,283245
60587,2392,283247
60587,2394,283230
60587,2395,283259
60587,2395,283263
60587,2396,312292
60587,2396,312317
60587,2396,312332
60587,2406,318907
60587,2406,318990
60587,2412,312200
60587,2412,312241
60587,2423,284644
60587,2424,284655
60587,2425,284665
60587,2426,284666
60587,2438,250927
60587,2440,286075
60587,2441,286072
60587,2442,251126
60587,2445,246318
60587,2449,284671
60587,2450,284678
60587,2450,284679
60587,2451,250911
60587,2453,294403
60587,2454,248988
60587,2461,248997
60587,2462,248964
60587,2463,250819
60587,2463,250824
60587,2463,250840
60587,2464,248931
60587,2465,294409
60587,2466,279997
60587,2467,271803
60587,2474,309610
60587,2482,292019
60587,2482,292033
60587,2490,286159
60587,2494,255201
60587,2498,283124
60587,2498,283125
60587,2498,283126
60587,2505,241351
60587,2506,245922
60587,2506,245932
60587,2527,309593
60587,2530,248847
60587,2530,248878
60587,2530,248879
60587,2530,248880
60587,2531,246434
60587,2534,286092
60587,2535,294413
60587,2537,246116
60587,2537,246160
60587,2542,246252
60587,2547,311058
60587,2558,312179
60587,2561,290530
60587,2584,238494
60587,2589,291829
60587,2592,309603
60587,2592,309607
60587,2607,309663
60587,2610,310808
60587,2610,310809
60587,2614,292043
60587,2615,310826
60587,2617,310836
60587,2618,310843
60587,2618,310845
60587,2629,310849
60587,2629,310865
60587,2629,310866
60587,2629,310867
60587,2647,310896
60587,2701,294357
60587,2718,309363
60587,2718,309367
60587,2741,250868
60587,2892,315495
60587,2892,319465
60587,2894,299649
60587,2894,299660
60587,2894,299661
60587,2894,319475
60587,2908,300620
60587,2908,300622
60587,2908,300624
60587,2908,300626
60587,2908,313202
60587,2908,313214
60587,2936,299697
60587,2936,299700
60587,2936,299702
60587,2936,299703
60587,2936,319456
60604,2061,245756
60604,2061,245757
60604,2063,235748
60604,2064,235798
60604,2065,235913
60604,2067,235946
60604,2068,235977
60604,2069,235997
60604,2070,236021
60604,2080,235566
60604,2081,239097
60604,2081,239098
60604,2093,237946
60604,2094,237953
60604,2094,237975
60604,2094,237989
60604,2094,237991
60604,2094,237999
60604,2095,238010
60604,2096,238014
60604,2097,238021
60604,2097,238027
60604,2097,238037
60604,2098,238057
60604,2099,238067
60604,2100,238078
60604,2103,272290
60604,2103,272295
60604,2103,272298
60604,2103,272303
60604,2103,272320
60604,2103,272333
60604,2103,272337
60604,2103,272354
60604,2103,272359
60604,2103,272360
60604,2103,272401
60604,2103,272402
60604,2103,272411
60604,2103,272421
60604,2105,238105
60604,2106,265587
60604,2108,238146
60604,2109,238155
60604,2110,238166
60604,2111,238178
60604,2113,259367
60604,2113,259385
60604,2114,259436
60604,2115,244804
60604,2115,245490
60604,2116,259455
60604,2117,259473
60604,2119,259504
60604,2121,259622
60604,2122,259653
60604,2126,259679
60604,2127,235654
60604,2134,235704
60604,2141,250904
60604,2142,250910
60604,2145,250925
60604,2153,235722
60604,2164,241861
60604,2169,261173
60604,2171,261183
60604,2173,261188
60604,2174,243656
60604,2174,244379
60604,2176,233625
60604,2176,271942
60604,2178,239923
60604,2179,271953
60604,2180,239978
60604,2180,241638
60604,2180,267450
60604,2181,246979
60604,2182,247066
60604,2183,248224
60604,2184,248265
60604,2185,248336
60604,2186,248344
60604,2188,266016
60604,2188,266022
60604,2190,241727
60604,2190,241850
60604,2193,272015
60604,2196,266025
60604,2196,266030
60604,2196,266040
60604,2196,266042
60604,2198,266047
60604,2198,267375
60604,2198,267438
60604,2199,241994
60604,2200,242639
60604,2200,242657
60604,2203,271994
60604,2203,271995
60604,2211,255378
60604,2212,248420
60604,2236,269360
60604,2237,269379
60604,2252,257125
60604,2253,270393
60604,2253,270427
60604,2253,270443
60604,2278,258959
60604,2279,259002
60604,2280,259006
60604,2283,259011
60604,2295,269124
60604,2295,269126
60604,2295,269127
60604,2295,269128
60604,2295,269167
60604,2295,269172
60604,2295,269182
60604,2296,269183
60604,2296,269189
60604,2296,269244
60604,2296,269279
60604,2304,259078
60604,2304,261727
60604,2304,261741
60604,2307,233650
60604,2307,233652
60604,2307,233653
60604,2308,261755
60604,2308,261774
60604,2308,261792
60604,2311,261833
60604,2315,269063
60604,2315,269072
60604,2315,269094
60604,2315,269107
60604,2315,269115
60604,2338,255384
60604,2339,255893
60604,2340,256409
60604,2341,256570
60604,2342,255878
60604,2344,255899
60604,2345,256553
60604,2346,256540
60604,2356,256596
60604,2357,257053
60604,2358,257054
60604,2359,257085
60604,2371,257108
60604,2373,257121
60604,2387,245527
60604,2388,257251
60604,2389,257255
60604,2392,257256
60604,2394,258865
60604,2395,258898
60604,2396,245596
60604,2423,259018
60604,2424,259030
60604,2425,259042
60604,2426,259049
60604,2438,233662
60604,2439,268291
60604,2439,268300
60604,2439,268304
60604,2439,268322
60604,2439,268338
60604,2439,268460
60604,2439,268531
60604,2439,268534
60604,2440,245653
60604,2441,245656
60604,2442,233671
60604,2444,265736
60604,2445,244392
60604,2449,244438
60604,2450,244469
60604,2451,244473
60604,2453,244483
60604,2454,244493
60604,2461,244495
60604,2462,244511
60604,2463,244524
60604,2465,244659
60604,2466,255330
60604,2467,255361
60604,2474,248455
60604,2482,248576
60604,2490,245561
60604,2494,257088
60604,2498,257093
60604,2505,242673
60604,2514,242862
60604,2527,258938
60604,2530,239172
60604,2531,239874
60604,2534,245612
60604,2537,243545
60604,2542,243553
60604,2547,261106
60604,2548,261144
60604,2558,261202
60604,2558,267812
60604,2558,267840
60604,2558,267841
60604,2561,246971
60604,2584,237890
60604,2589,248355
60604,2607,248524
60604,2607,267552
60604,2610,267613
60604,2614,248587
60604,2618,261213
60604,2629,250841
60604,2629,250883
60604,2629,267718
60604,2647,267733
60604,2701,246832
60604,2718,272070
60604,2741,244692
60604,2892,240033
60604,2894,240100
60604,2908,239087
60604,2936,238935
60604,2936,238964
60604,2936,238998
60606,2061,288382
60606,2063,274971
60606,2064,274987
60606,2067,275920
60606,2068,275985
60606,2069,275987
60606,2070,275990
60606,2080,291918
60606,2081,254634
60606,2084,308084
60606,2087,307657
60606,2088,305853
60606,2089,305877
60606,2090,307672
60606,2091,306413
60606,2093,278717
60606,2095,276946
60606,2096,276953
60606,2097,276956
60606,2099,277069
60606,2100,277122
60606,2103,307694
60606,2104,307704
60606,2106,279943
60606,2108,277127
60606,2109,278207
60606,2110,278217
60606,2111,278407
60606,2113,278904
60606,2114,279036
60606,2115,306883
60606,2117,279530
60606,2119,279608
60606,2120,279630
60606,2121,278716
60606,2124,306484
60606,2124,307855
60606,2126,279953
60606,2127,274792
60606,2134,274962
60606,2139,307712
60606,2140,290100
60606,2141,273423
60606,2142,273454
60606,2149,307160
60606,2151,307300
60606,2152,284189
60606,2153,274969
60606,2164,306710
60606,2167,307557
60606,2171,290401
60606,2173,274422
60606,2174,306868
60606,2177,306775
60606,2178,256903
60606,2179,234275
60606,2180,306743
60606,2181,266028
60606,2183,269476
60606,2184,267892
60606,2185,269368
60606,2186,269493
60606,2188,257536
60606,2190,258600
60606,2193,237723
60606,2196,306490
60606,2198,306704
60606,2199,306699
60606,2200,259196
60606,2203,306488
60606,2209,288717
60606,2209,288729
60606,2211,239863
60606,2212,269836
60606,2236,287078
60606,2237,287101
60606,2252,249352
60606,2253,306983
60606,2266,306998
60606,2273,307030
60606,2278,288702
60606,2279,251473
60606,2280,250924
60606,2283,250916
60606,2286,296669
60606,2289,307939
60606,2301,307566
60606,2307,234140
60606,2338,240827
60606,2339,241120
60606,2340,241765
60606,2341,242944
60606,2342,240847
60606,2344,241180
60606,2345,242938
60606,2346,242064
60606,2356,242945
60606,2357,243393
60606,2358,243399
60606,2359,243411
60606,2371,248371
60606,2373,248377
60606,2383,306992
60606,2386,249353
60606,2387,281666
60606,2388,249366
60606,2389,249385
60606,2390,291376
60606,2392,249413
60606,2394,249508
60606,2395,249517
60606,2396,284527
60606,2397,306487
60606,2406,307204
60606,2412,295046
60606,2412,295047
60606,2412,306778
60606,2415,307312
60606,2415,307313
60606,2423,251704
60606,2424,252702
60606,2425,252958
60606,2426,252988
60606,2438,235471
60606,2440,283463
60606,2441,283462
60606,2442,235500
60606,2444,283689
60606,2445,260237
60606,2449,283695
60606,2450,261685
60606,2451,261691
60606,2453,261694
60606,2454,261697
60606,2461,261698
60606,2462,261919
60606,2463,262354
60606,2463,262355
60606,2464,265868
60606,2465,265898
60606,2466,239176
60606,2467,239253
60606,2474,269843
60606,2482,271609
60606,2490,283497
60606,2490,283510
60606,2494,247908
60606,2498,247939
60606,2505,260064
60606,2514,260096
60606,2527,250905
60606,2530,255622
60606,2531,255714
60606,2534,283473
60606,2537,260139
60606,2542,260161
60606,2547,273470
60606,2548,273476
60606,2558,274594
60606,2561,266020
60606,2584,275996
60606,2589,269788
60606,2592,269802
60606,2610,271589
60606,2614,271626
60606,2615,271801
60606,2617,273248
60606,2618,289228
60606,2629,289237
60606,2647,289322
60606,2741,266008
60606,2892,257107
60606,2894,257668
60606,2908,253252
60606,2936,253152
60616,2061,256908
60616,2063,262253
60616,2064,262257
60616,2065,262286
60616,2067,262298
60616,2068,262308
60616,2069,265027
60616,2070,265065
60616,2093,265474
60616,2094,265483
60616,2095,265711
60616,2096,265726
60616,2097,270956
60616,2098,270957
60616,2099,270959
60616,2100,270965
60616,2105,270971
60616,2106,270981
60616,2108,270985
60616,2109,270992
60616,2110,270995
60616,2111,270997
60616,2114,284203
60616,2127,261946
60616,2134,261956
60616,2153,261961
60616,2176,235107
60616,2179,236904
60616,2252,246505
60616,2279,247043
60616,2280,247068
60616,2283,247080
60616,2307,236604
60616,2338,241060
60616,2341,245995
60616,2342,242663
60616,2344,245792
60616,2345,245968
60616,2346,245873
60616,2356,246030
60616,2357,246081
60616,2358,246117
60616,2359,246146
60616,2371,246225
60616,2386,246548
60616,2388,246567
60616,2389,246825
60616,2392,246840
60616,2394,246850
60616,2395,246873
60616,2423,247100
60616,2424,247116
60616,2425,247174
60616,2426,247199
60616,2438,238429
60616,2442,239426
60616,2445,259561
60616,2449,259592
60616,2450,259610
60616,2451,259619
60616,2453,259641
60616,2454,259648
60616,2461,259651
60616,2462,259675
60616,2463,261835
60616,2464,261837
60616,2465,261840
60616,2466,241449
60616,2467,240447
60616,2467,240738
60616,2494,246165
60616,2498,246186
60616,2505,259460
60616,2506,259482
60616,2506,259483
60616,2514,259502
60616,2530,254333
60616,2531,254339
60616,2537,259512
60616,2542,259531
60616,2584,265071
60616,2701,239523
60616,2718,240339
60616,2741,261938
60616,2936,253805
60619,2061,235021
60619,2063,245376
60619,2063,245382
60619,2064,245402
60619,2065,245438
60619,2067,245461
60619,2068,245495
60619,2069,245524
60619,2070,245540
60619,2081,253782
60619,2081,253783
60619,2084,277223
60619,2084,277227
60619,2084,277228
60619,2084,277234
60619,2085,277254
60619,2085,277255
60619,2085,277260
60619,2085,277263
60619,2085,277265
60619,2085,277266
60619,2085,277280
60619,2085,277281
60619,2085,277282
60619,2085,277285
60619,2085,277286
60619,2085,277289
60619,2085,277294
60619,2085,277299
60619,2085,277303
60619,2085,277307
60619,2085,277308
60619,2085,277314
60619,2085,277316
60619,2085,277354
60619,2085,277356
60619,2086,277326
60619,2086,277328
60619,2086,277334
60619,2086,277341
60619,2086,277343
60619,2087,277964
60619,2087,277967
60619,2087,277969
60619,2087,277975
60619,2087,277976
60619,2087,277979
60619,2087,277980
60619,2087,277981
60619,2087,277982
60619,2087,277983
60619,2087,277984
60619,2087,277985
60619,2087,277986
60619,2087,277990
60619,2087,291638
60619,2087,291647
60619,2087,291648
60619,2087,291650
60619,2087,291651
60619,2087,291654
60619,2087,291656
60619,2087,291657
60619,2087,291660
60619,2087,291663
60619,2087,291668
60619,2087,291671
60619,2087,291685
60619,2088,291751
60619,2088,291890
60619,2088,291893
60619,2088,291894
60619,2088,291896
60619,2088,291897
60619,2088,291900
60619,2088,291903
60619,2088,291904
60619,2088,291905
60619,2088,291907
60619,2088,291911
60619,2088,291914
60619,2088,291915
60619,2088,291916
60619,2088,291917
60619,2088,291922
60619,2088,291924
60619,2088,291926
60619,2088,291930
60619,2089,295120
60619,2089,295121
60619,2089,295122
60619,2089,295123
60619,2089,295126
60619,2089,295127
60619,2089,295130
60619,2090,295133
60619,2090,295140
60619,2090,295145
60619,2090,295167
60619,2091,278056
60619,2091,278061
60619,2091,278064
60619,2091,278107
60619,2091,278200
60619,2091,291630
60619,2093,245604
60619,2093,245619
60619,2093,245620
60619,2094,245892
60619,2095,245918
60619,2096,245936
60619,2097,245983
60619,2097,245984
60619,2098,246006
60619,2099,246010
60619,2100,246028
60619,2103,278248
60619,2103,278258
60619,2103,278259
60619,2103,278263
60619,2103,278264
60619,2103,278265
60619,2103,278268
60619,2103,278269
60619,2104,295484
60619,2104,295485
60619,2104,295487
60619,2104,295488
60619,2104,295491
60619,2104,295493
60619,2104,295494
60619,2104,295499
60619,2104,295500
60619,2104,295504
60619,2105,246096
60619,2106,248645
60619,2108,246174
60619,2108,246179
60619,2109,246196
60619,2110,246223
60619,2111,246233
60619,2113,248007
60619,2114,248047
60619,2115,253033
60619,2115,278750
60619,2115,278935
60619,2115,278967
60619,2115,278970
60619,2116,248067
60619,2117,248091
60619,2119,248194
60619,2120,248235
60619,2121,248244
60619,2121,248248
60619,2121,248307
60619,2121,248326
60619,2122,248394
60619,2124,295178
60619,2124,295179
60619,2124,295185
60619,2124,295451
60619,2124,295465
60619,2124,295481
60619,2126,248457
60619,2127,245338
60619,2134,245354
60619,2139,295511
60619,2140,283815
60619,2141,261801
60619,2142,261809
60619,2145,261817
60619,2151,287825
60619,2152,257142
60619,2153,245365
60619,2153,245370
60619,2164,255338
60619,2168,275691
60619,2168,275692
60619,2169,263602
60619,2171,263605
60619,2172,263652
60619,2172,263689
60619,2173,263611
60619,2174,250953
60619,2174,250955
60619,2174,250956
60619,2174,250957
60619,2174,250960
60619,2174,250962
60619,2174,250966
60619,2174,250994
60619,2174,250996
60619,2174,250997
60619,2174,250998
60619,2174,251000
60619,2174,251003
60619,2174,251021
60619,2174,251026
60619,2174,251028
60619,2174,251029
60619,2174,251034
60619,2174,251035
60619,2174,278754
60619,2174,278756
60619,2174,278879
60619,2174,278881
60619,2174,278884
60619,2176,234865
60619,2176,234866
60619,2176,234867
60619,2176,234872
60619,2176,234873
60619,2176,234875
60619,2176,234887
60619,2176,234893
60619,2176,234913
60619,2177,281031
60619,2177,281033
60619,2177,281034
60619,2177,281036
60619,2177,281041
60619,2177,281042
60619,2177,281047
60619,2177,281048
60619,2177,281049
60619,2177,281050
60619,2177,281052
60619,2177,281055
60619,2177,281056
60619,2178,255111
60619,2179,234975
60619,2180,279021
60619,2180,279024
60619,2180,279039
60619,2181,259346
60619,2182,259384
60619,2183,259396
60619,2184,259404
60619,2185,259518
60619,2186,259559
60619,2186,259563
60619,2188,255260
60619,2190,255300
60619,2190,255303
60619,2190,255308
60619,2190,255310
60619,2190,255311
60619,2190,255322
60619,2190,255323
60619,2190,255328
60619,2190,255331
60619,2190,255335
60619,2193,235219
60619,2193,235253
60619,2193,235268
60619,2193,235347
60619,2196,280960
60619,2196,280961
60619,2196,280963
60619,2196,280964
60619,2196,280966
60619,2196,280968
60619,2196,280971
60619,2196,280972
60619,2196,280974
60619,2196,280975
60619,2196,280977
60619,2196,280979
60619,2196,280982
60619,2196,280983
60619,2196,280991
60619,2196,281005
60619,2196,281019
60619,2196,281026
60619,2196,281028
60619,2198,255370
60619,2198,255371
60619,2198,255372
60619,2198,255374
60619,2198,255386
60619,2198,255389
60619,2198,279044
60619,2198,279091
60619,2198,279099
60619,2198,279100
60619,2198,302408
60619,2198,302409
60619,2198,302410
60619,2198,302411
60619,2198,302412
60619,2199,280943
60619,2200,279075
60619,2200,279077
60619,2200,279080
60619,2200,279081
60619,2200,279084
60619,2209,236496
60619,2209,236499
60619,2209,236509
60619,2209,236516
60619,2209,236517
60619,2209,236518
60619,2209,236519
60619,2209,236522
60619,2209,236538
60619,2209,236539
60619,2211,237857
60619,2212,259636
60619,2236,268113
60619,2237,268126
60619,2237,268129
60619,2237,268133
60619,2252,241194
60619,2252,241196
60619,2252,241203
60619,2252,241217
60619,2253,268166
60619,2253,268170
60619,2253,268178
60619,2253,268187
60619,2253,268189
60619,2253,268193
60619,2266,286301
60619,2266,286303
60619,2266,286305
60619,2266,286311
60619,2266,286313
60619,2266,286315
60619,2266,286316
60619,2266,286321
60619,2266,286323
60619,2266,286324
60619,2266,286325
60619,2266,286327
60619,2266,286328
60619,2266,286329
60619,2266,286331
60619,2273,287594
60619,2273,287596
60619,2273,287600
60619,2273,287608
60619,2273,287610
60619,2273,287611
60619,2278,243018
60619,2279,243064
60619,2280,243080
60619,2283,243118
60619,2286,271214
60619,2288,271235
60619,2288,271553
60619,2288,271559
60619,2289,274931
60619,2289,274933
60619,2289,274934
60619,2291,274953
60619,2295,268085
60619,2295,268086
60619,2296,268101
60619,2296,268102
60619,2299,275780
60619,2299,275784
60619,2300,275861
60619,2300,275864
60619,2300,275865
60619,2300,275866
60619,2300,275878
60619,2300,285470
60619,2300,288343
60619,2300,288379
60619,2300,288380
60619,2300,288388
60619,2300,288396
60619,2300,288535
60619,2300,289600
60619,2300,289601
60619,2301,275795
60619,2304,265940
60619,2304,265943
60619,2304,265950
60619,2307,234914
60619,2307,234921
60619,2307,234923
60619,2308,265965
60619,2311,266129
60619,2311,266131
60619,2311,266135
60619,2311,266147
60619,2311,266153
60619,2312,266365
60619,2312,266370
60619,2312,266371
60619,2312,266374
60619,2312,287572
60619,2312,287583
60619,2315,266395
60619,2338,237866
