user_id,case_id,case_type,final_score,upload_id,code_url,upload_score,upload_time
48117,2527,数组,100,270582,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4240/48117/%E9%A4%90%E5%8E%85%E8%BF%87%E6%BB%A4%E5%99%A8_1583246973258.zip,100.0,1583246973992
48117,2527,数组,100,270585,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4240/48117/%E9%A4%90%E5%8E%85%E8%BF%87%E6%BB%A4%E5%99%A8_1583247037634.zip,66.67,1583247038372
48117,2527,数组,100,270599,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4240/48117/%E9%A4%90%E5%8E%85%E8%BF%87%E6%BB%A4%E5%99%A8_1583247251594.zip,66.67,1583247252327
48117,2527,数组,100,270600,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4240/48117/%E9%A4%90%E5%8E%85%E8%BF%87%E6%BB%A4%E5%99%A8_1583247278489.zip,66.67,1583247279214
48117,2527,数组,100,270602,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4240/48117/%E9%A4%90%E5%8E%85%E8%BF%87%E6%BB%A4%E5%99%A8_1583247306871.zip,100.0,1583247307626
48117,2530,字符串,100,249350,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582446382524.zip,0.0,1582446383289
48117,2530,字符串,100,249358,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582446558289.zip,0.0,1582446559054
48117,2530,字符串,100,249435,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582447883866.zip,0.0,1582447884641
48117,2530,字符串,100,249440,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582447905786.zip,0.0,1582447906606
48117,2530,字符串,100,249444,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582447999221.zip,20.0,1582447999989
48117,2530,字符串,100,249460,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582448192206.zip,0.0,1582448193026
48117,2530,字符串,100,249462,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E8%87%AA%E5%AE%9A%E4%B9%89%E5%AD%97%E7%AC%A6%E4%B8%B2%E6%8E%92%E5%BA%8F_1582448202882.zip,100.0,1582448203646
48117,2531,字符串,100,249468,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E6%A0%B9%E6%8D%AE%E5%AD%97%E7%AC%A6%E5%87%BA%E7%8E%B0%E9%A2%91%E7%8E%87%E6%8E%92%E5%BA%8F_1582448367823.zip,0.0,1582448368643
48117,2531,字符串,100,249473,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4238/48117/%E6%A0%B9%E6%8D%AE%E5%AD%97%E7%AC%A6%E5%87%BA%E7%8E%B0%E9%A2%91%E7%8E%87%E6%8E%92%E5%BA%8F_1582448476942.zip,100.0,1582448477707
48117,2534,排序算法,100,270952,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4243/48117/%E5%90%88%E5%B9%B6K%E4%B8%AA%E6%8E%92%E5%BA%8F%E6%95%B0%E7%BB%84_1583287317560.zip,100.0,1583287318340
48117,2535,排序算法,100,270964,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4243/48117/%E6%9C%80%E5%A4%9A%E8%83%BD%E5%AE%8C%E6%88%90%E6%8E%92%E5%BA%8F%E7%9A%84%E5%9D%97_1583288299228.zip,100.0,1583288299946
48117,2537,查找算法,100,245446,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582338880234.zip,20.0,1582338881056
48117,2537,查找算法,100,245447,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582338900591.zip,20.0,1582338901375
48117,2537,查找算法,100,245451,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582338972112.zip,20.0,1582338972876
48117,2537,查找算法,100,245452,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582338986384.zip,20.0,1582338987158
48117,2537,查找算法,100,245457,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339277394.zip,0.0,1582339278169
48117,2537,查找算法,100,245458,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339302320.zip,20.0,1582339303129
48117,2537,查找算法,100,245464,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339456840.zip,0.0,1582339457739
48117,2537,查找算法,100,245465,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339487929.zip,0.0,1582339488699
48117,2537,查找算法,100,245468,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339497464.zip,0.0,1582339498317
48117,2537,查找算法,100,245469,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%95%B0%E7%BB%84%E4%B8%AD%E7%9A%84%E7%AC%ACK%E4%B8%AA%E6%9C%80%E5%A4%A7%E5%85%83%E7%B4%A0_1582339501716.zip,100.0,1582339503163
48117,2542,查找算法,100,245606,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4242/48117/%E6%9C%80%E9%95%BF%E8%BF%9E%E7%BB%AD%E5%BA%8F%E5%88%97_1582342723801.zip,100.0,1582342724620
48117,2547,线性表,100,295478,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E5%B7%AE%E5%BC%82%E4%B8%BAk%E7%9A%84%E4%B8%8D%E9%87%8D%E5%A4%8D%E5%AF%B9_1584762258126.zip,100.0,1584762258922
48117,2548,线性表,100,295492,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762617690.zip,0.0,1584762618553
48117,2548,线性表,100,295496,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762653490.zip,0.0,1584762654292
48117,2548,线性表,100,295503,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762725270.zip,0.0,1584762726088
48117,2548,线性表,100,295505,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762763346.zip,0.0,1584762764176
48117,2548,线性表,100,295507,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762791782.zip,0.0,1584762792577
48117,2548,线性表,100,295510,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762821810.zip,0.0,1584762822617
48117,2548,线性表,100,295512,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584762863981.zip,0.0,1584762864769
48117,2548,线性表,100,295522,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763028811.zip,0.0,1584763029585
48117,2548,线性表,100,295524,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763073796.zip,0.0,1584763074601
48117,2548,线性表,100,295531,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763332498.zip,80.0,1584763333292
48117,2548,线性表,100,295532,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763342429.zip,80.0,1584763343236
48117,2548,线性表,100,295533,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763361845.zip,80.0,1584763362642
48117,2548,线性表,100,295534,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763385401.zip,80.0,1584763386206
48117,2548,线性表,100,295536,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763449886.zip,80.0,1584763450698
48117,2548,线性表,100,295537,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763464404.zip,80.0,1584763465196
48117,2548,线性表,100,295538,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763486653.zip,80.0,1584763487442
48117,2548,线性表,100,295540,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763496632.zip,80.0,1584763497424
48117,2548,线性表,100,295541,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763505719.zip,80.0,1584763506489
48117,2548,线性表,100,295542,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763520048.zip,0.0,1584763520888
48117,2548,线性表,100,295543,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763532169.zip,80.0,1584763532997
48117,2548,线性表,100,295544,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763556683.zip,80.0,1584763557448
48117,2548,线性表,100,295545,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763656282.zip,80.0,1584763657139
48117,2548,线性表,100,295546,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763696148.zip,80.0,1584763696933
48117,2548,线性表,100,295547,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763729648.zip,80.0,1584763730424
48117,2548,线性表,100,295549,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763759677.zip,80.0,1584763760471
48117,2548,线性表,100,295551,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763779206.zip,0.0,1584763780087
48117,2548,线性表,100,295553,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763798371.zip,0.0,1584763799251
48117,2548,线性表,100,295555,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%9C%80%E9%95%BFK%E4%B8%AA%E5%94%AF%E4%B8%80%E5%AD%97%E7%AC%A6%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2_1584763826055.zip,100.0,1584763826849
48117,2558,线性表,100,297162,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E9%80%86%E8%BD%AC_1584853649013.zip,0.0,1584853649812
48117,2558,线性表,100,297164,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E9%80%86%E8%BD%AC_1584853679213.zip,0.0,1584853680010
48117,2558,线性表,100,297165,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E9%80%86%E8%BD%AC_1584853724751.zip,0.0,1584853725563
48117,2558,线性表,100,297168,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E9%80%86%E8%BD%AC_1584853774732.zip,100.0,1584853775524
48117,2561,线性表,100,274903,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%AE%A1%E7%AE%97%E7%9F%A9%E9%98%B5%E5%AF%B9%E7%9A%84%E6%80%BB%E5%92%8C_1583562167099.zip,100.0,1583562167877
48117,2584,数字操作,100,238227,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4244/48117/Nim%E6%B8%B8%E6%88%8F_1582085579117.zip,100.0,1582085580006
48117,2589,线性表,100,289592,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8D%A2%E5%8D%A1%E6%96%AF%E6%95%B0_1584491442212.zip,0.0,1584491443057
48117,2589,线性表,100,289593,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8D%A2%E5%8D%A1%E6%96%AF%E6%95%B0_1584491461708.zip,100.0,1584491462494
48117,2607,线性表,100,289621,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584493224065.zip,0.0,1584493224814
48117,2607,线性表,100,289623,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584493372083.zip,0.0,1584493372937
48117,2607,线性表,100,289625,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584493419064.zip,0.0,1584493419852
48117,2607,线性表,100,289640,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584493812959.zip,0.0,1584493813711
48117,2607,线性表,100,289647,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584494003830.zip,25.0,1584494004605
48117,2607,线性表,100,289648,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584494054774.zip,75.0,1584494055520
48117,2607,线性表,100,289649,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%AD%89%E4%BA%8E0%E6%88%961%E6%88%962_1584494072215.zip,100.0,1584494072986
48117,2610,线性表,100,289668,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584494962407.zip,0.0,1584494963180
48117,2610,线性表,100,289669,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584494979526.zip,0.0,1584494980452
48117,2610,线性表,100,289673,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495044871.zip,0.0,1584495045686
48117,2610,线性表,100,289674,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495054351.zip,0.0,1584495055170
48117,2610,线性表,100,289676,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495114517.zip,0.0,1584495115311
48117,2610,线性表,100,289679,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495198656.zip,0.0,1584495199419
48117,2610,线性表,100,289684,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495264409.zip,0.0,1584495265217
48117,2610,线性表,100,289687,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E9%95%BF%E5%BA%A6%E6%80%BB%E5%92%8C_1584495286132.zip,100.0,1584495286935
48117,2614,线性表,100,289714,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%B4%A2%E5%BC%95%E8%AE%A1%E6%95%B0_1584495864766.zip,75.0,1584495865532
48117,2614,线性表,100,289721,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E7%B4%A2%E5%BC%95%E8%AE%A1%E6%95%B0_1584495944437.zip,100.0,1584495945164
48117,2615,线性表,100,291701,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/ASCII%E7%A0%81%E7%9A%84%E9%99%8D%E5%BA%8F%E6%8E%92%E5%88%97_1584583345649.zip,0.0,1584583346478
48117,2615,线性表,100,291704,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/ASCII%E7%A0%81%E7%9A%84%E9%99%8D%E5%BA%8F%E6%8E%92%E5%88%97_1584583394229.zip,0.0,1584583395008
48117,2615,线性表,100,291705,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/ASCII%E7%A0%81%E7%9A%84%E9%99%8D%E5%BA%8F%E6%8E%92%E5%88%97_1584583404883.zip,0.0,1584583405663
48117,2615,线性表,100,291799,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/ASCII%E7%A0%81%E7%9A%84%E9%99%8D%E5%BA%8F%E6%8E%92%E5%88%97_1584584798387.zip,100.0,1584584799208
48117,2617,线性表,100,291819,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8C%85%E5%90%ABK%E4%B8%AA%E7%9A%84%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2%E7%9A%84%E8%AE%A1%E6%95%B0_1584585213967.zip,0.0,1584585214699
48117,2617,线性表,100,291820,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8C%85%E5%90%ABK%E4%B8%AA%E7%9A%84%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2%E7%9A%84%E8%AE%A1%E6%95%B0_1584585232200.zip,0.0,1584585232935
48117,2617,线性表,100,291825,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8C%85%E5%90%ABK%E4%B8%AA%E7%9A%84%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2%E7%9A%84%E8%AE%A1%E6%95%B0_1584585386804.zip,66.67,1584585387561
48117,2617,线性表,100,291826,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8C%85%E5%90%ABK%E4%B8%AA%E7%9A%84%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2%E7%9A%84%E8%AE%A1%E6%95%B0_1584585427036.zip,66.67,1584585427741
48117,2617,线性表,100,291828,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E5%8C%85%E5%90%ABK%E4%B8%AA%E7%9A%84%E5%AD%90%E5%AD%97%E7%AC%A6%E4%B8%B2%E7%9A%84%E8%AE%A1%E6%95%B0_1584585460865.zip,100.0,1584585461623
48117,2618,线性表,100,291836,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%97%A9%E4%BC%9A_1584585676240.zip,0.0,1584585677000
48117,2618,线性表,100,291837,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%97%A9%E4%BC%9A_1584585687520.zip,0.0,1584585688201
48117,2618,线性表,100,291840,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%97%A9%E4%BC%9A_1584585741452.zip,50.0,1584585742139
48117,2618,线性表,100,291841,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E6%97%A9%E4%BC%9A_1584585762571.zip,100.0,1584585763336
48117,2629,线性表,100,291857,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%89%BE%E8%8E%89%E4%BA%9A%E4%B8%8E%E5%A4%A7%E6%88%98_1584586179414.zip,0.0,1584586180154
48117,2629,线性表,100,291858,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%89%BE%E8%8E%89%E4%BA%9A%E4%B8%8E%E5%A4%A7%E6%88%98_1584586187555.zip,0.0,1584586188289
48117,2629,线性表,100,291862,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%89%BE%E8%8E%89%E4%BA%9A%E4%B8%8E%E5%A4%A7%E6%88%98_1584586268073.zip,25.0,1584586268875
48117,2629,线性表,100,291869,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%89%BE%E8%8E%89%E4%BA%9A%E4%B8%8E%E5%A4%A7%E6%88%98_1584586378577.zip,0.0,1584586379269
48117,2629,线性表,100,291870,http://mooctest-dev.oss-cn-shanghai.aliyuncs.com/data/answers/4239/48117/%E8%89%BE%E8%8E%89%E4%BA%9A%E4%B8%8E%E5%A4%A7%E6%88%98_1584586386660.zip,0.0,1584586387401
