60606,线性表,69.83,76.72,54.74,75.86,68.53,68.53,69.83,69.83,69.83,66.81,71.12,71.12,68.53,71.12,71.12,71.12,71.12,71.12,71.12
60606,数组,96.54,100.0,100.0,100.0,100.0,98.85,98.85,98.85,98.85,98.85,98.85,100.0,98.85,98.85,98.85,98.85,98.85,98.85,98.85
60616,all,20.3,21.03,22.14,21.03,20.3,19.93,20.3,20.66,20.3,19.93,20.66,21.77,21.03,20.66,21.03,21.03,20.66,20.66,20.3
60616,average,70.85,73.06,76.38,73.06,71.59,70.11,71.59,72.32,71.59,70.11,72.32,74.91,74.17,72.32,73.06,73.06,72.32,72.32,71.59
60616,查找算法,65.59,72.06,75.3,72.06,72.06,72.06,72.06,72.06,67.21,72.06,72.06,76.92,72.06,72.06,75.3,75.3,72.06,72.06,72.06
60616,数字操作,68.98,70.2,79.18,71.84,70.2,70.2,71.84,74.29,74.29,66.94,74.29,74.29,74.29,74.29,74.29,74.29,74.29,74.29,71.84
60616,字符串,85.02,89.47,94.33,92.31,92.31,92.31,92.31,92.31,92.31,92.31,92.31,92.31,98.38,92.31,92.31,92.31,92.31,92.31,92.31
60616,数组,80.38,89.62,86.54,88.08,86.54,83.08,85.0,85.0,85.0,85.0,85.0,86.54,85.0,85.0,85.0,85.0,85.0,85.0,85.0
60619,all,78.6,80.81,77.12,82.29,78.6,77.86,78.6,79.7,79.7,78.6,78.6,80.81,78.6,78.6,78.97,79.7,78.6,78.6,78.6
60619,average,71.96,75.28,69.74,76.38,71.96,70.85,72.69,74.17,73.43,71.96,73.06,74.54,72.32,72.69,73.06,74.17,72.69,73.06,72.69
60619,排序算法,37.45,51.03,52.67,53.09,51.44,51.44,51.03,53.09,53.09,52.26,51.03,53.09,53.5,51.03,53.09,53.09,51.03,51.03,51.03
60619,查找算法,62.75,60.73,64.78,63.97,63.97,63.97,63.97,63.97,61.94,63.56,63.56,66.8,63.97,63.56,65.18,65.18,63.56,63.56,63.56
60619,图结构,33.48,35.29,36.65,38.46,36.65,36.65,36.65,36.65,38.01,38.01,36.65,38.46,36.65,36.65,36.65,36.65,36.65,36.65,36.65
60619,树结构,65.75,68.04,45.66,63.47,62.56,62.1,62.1,65.3,63.93,64.84,62.1,63.47,62.1,62.1,62.1,62.1,62.1,62.1,62.1
60619,数字操作,77.96,78.78,82.86,79.18,78.37,78.37,79.18,80.41,80.41,77.55,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,79.18
60619,字符串,67.61,65.18,72.06,68.83,65.59,62.35,65.59,65.59,63.56,65.59,65.59,65.59,63.56,65.18,64.78,65.59,65.18,65.59,65.59
60619,线性表,78.88,84.05,65.09,84.05,78.45,78.45,79.74,79.74,79.74,77.16,80.17,80.17,78.45,80.17,80.17,80.17,80.17,80.17,80.17
60619,数组,79.23,83.85,81.54,85.38,81.92,81.15,81.54,81.54,81.54,81.54,81.54,81.92,81.54,81.54,81.54,81.54,81.54,81.54,81.54
60631,all,74.54,75.65,70.48,77.12,74.54,73.43,74.54,74.91,74.91,74.54,74.91,74.91,74.54,74.91,74.91,74.91,74.91,74.91,74.91
60631,average,61.25,64.21,55.72,67.53,61.25,59.78,61.25,63.1,61.99,61.25,61.99,63.84,61.25,61.99,62.73,62.73,61.99,61.99,61.25
60631,排序算法,13.58,27.16,30.45,30.45,27.16,27.16,27.16,30.45,30.45,30.45,27.16,30.45,30.45,27.16,30.45,30.45,27.16,27.16,27.16
60631,查找算法,63.56,59.92,61.54,59.92,59.92,59.92,59.92,59.92,58.3,59.92,59.92,64.78,59.92,59.92,61.54,61.54,59.92,59.92,59.92
60631,图结构,60.18,56.56,53.39,57.01,57.01,55.66,57.01,57.47,58.37,57.01,57.01,57.01,56.56,57.01,57.01,57.01,57.01,57.01,57.01
60631,树结构,49.32,48.4,29.22,47.95,47.03,44.75,44.75,47.95,47.49,48.4,47.03,45.21,42.92,47.03,47.03,47.03,47.03,47.03,47.03
60631,数字操作,26.53,27.35,35.92,31.02,27.35,27.35,31.02,34.69,34.69,26.53,34.69,34.69,34.69,34.69,34.69,34.69,34.69,34.69,31.02
60631,字符串,81.78,81.38,87.85,84.21,82.19,81.38,82.19,82.19,81.38,82.19,82.19,82.19,81.78,82.19,82.19,82.19,82.19,82.19,82.19
60631,线性表,62.07,71.55,49.57,71.55,62.07,60.78,64.22,64.22,64.22,60.78,64.22,64.22,60.78,64.22,64.22,64.22,64.22,64.22,64.22
60631,数组,80.0,88.08,88.08,88.08,84.62,81.54,82.69,82.69,82.69,82.69,82.69,84.62,82.69,82.69,82.69,82.69,82.69,82.69,82.69
60634,all,86.72,87.45,83.76,87.08,86.72,85.24,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72
60634,average,81.55,84.13,79.34,83.39,81.55,80.07,81.92,82.29,82.29,81.92,81.92,82.29,81.92,81.92,82.29,82.29,81.92,81.92,81.92
60634,排序算法,84.36,86.01,86.42,86.42,86.01,86.01,86.01,86.42,86.42,86.42,86.01,86.42,86.83,86.01,86.42,86.42,86.01,86.01,86.01
60634,查找算法,83.81,56.28,59.11,56.28,56.28,56.28,56.28,56.28,53.85,56.28,56.28,61.13,56.28,56.28,59.11,59.11,56.28,56.28,56.28
60634,图结构,52.94,61.99,55.2,61.09,61.09,58.82,61.09,61.09,61.99,61.09,61.09,61.09,61.09,61.09,61.09,61.99,61.09,61.09,61.09
60634,树结构,74.43,75.34,44.75,68.04,68.04,68.04,68.04,69.41,68.95,69.41,68.04,68.04,68.04,68.04,68.04,68.04,68.04,68.04,68.04
60634,数字操作,69.39,74.29,80.82,74.29,71.02,71.02,74.29,76.33,76.33,68.57,76.33,76.33,76.33,76.33,76.33,76.33,76.33,76.33,74.29
60634,字符串,78.14,76.11,83.0,80.97,77.73,76.11,77.73,77.73,76.11,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73,77.73
60634,线性表,71.98,78.45,54.74,76.72,71.98,70.69,72.41,72.41,72.41,70.69,72.41,72.41,70.69,72.41,72.41,72.41,72.41,72.41,72.41
60634,数组,94.23,100.0,100.0,100.0,98.85,98.46,98.46,98.46,98.46,98.46,98.46,98.85,98.46,98.46,98.46,98.46,98.46,98.46,98.46
60635,all,93.73,94.1,91.14,94.1,93.73,92.62,93.73,93.73,93.73,93.73,93.73,93.73,93.36,93.73,93.73,93.73,93.73,93.73,93.73
