user_id,all_score,rank(percent)
60641,12598.608223834282,61.33 %
60717,12575.79541901834,60.94 %
60592,12571.60644792281,60.55 %
61048,12546.256844907199,60.16 %
60739,12538.24393806819,59.77 %
60647,12529.162110620116,59.38 %
60671,12526.533076600226,58.98 %
60657,12450.511221153472,58.59 %
49361,12442.71855452754,58.20 %
60652,12442.661965232679,57.81 %
60660,12410.764053606403,57.42 %
60611,12255.65181129063,57.03 %
60870,12246.385207006091,56.64 %
60722,12210.881158255532,56.25 %
60621,12128.000863150175,55.86 %
60762,11967.37835393172,55.47 %
60787,11916.486267443486,55.08 %
60696,11912.539926553787,54.69 %
60721,11869.499478775539,54.30 %
60899,11821.702525030718,53.91 %
60715,11799.571910367265,53.52 %
60775,11734.765514963456,53.12 %
60703,11647.207404716257,52.73 %
60799,11645.63411582794,52.34 %
60599,11618.690410391127,51.95 %
60617,11476.932464099076,51.56 %
47329,11432.13164281093,51.17 %
47774,11417.67729738927,50.78 %
60896,11415.93889101436,50.39 %
60829,11377.399419817544,50.00 %
60625,11361.41122983954,49.61 %
60771,11206.199208540536,49.22 %
61053,11086.866911307741,48.83 %
60665,11026.631597307463,48.44 %
60593,11002.619562623402,48.05 %
60765,10949.945716224012,47.66 %
60719,10891.646735172037,47.27 %
61132,10809.810161490608,46.88 %
60788,10722.299089894435,46.48 %
60643,10655.048070639607,46.09 %
60730,10593.022560030506,45.70 %
60678,10409.954403529835,45.31 %
60710,10356.815570918507,44.92 %
60688,10229.367342210991,44.53 %
58634,10201.926233925136,44.14 %
60731,10012.235011133173,43.75 %
61519,9950.430391530137,43.36 %
60769,9917.760585674387,42.97 %
8318,9869.622795123663,42.58 %
60694,9855.377830095724,42.19 %
60751,9850.411603093953,41.80 %
47937,9840.303241351365,41.41 %
49687,9823.858377031693,41.02 %
60705,9816.149122144792,40.62 %
16304,9814.6235398057,40.23 %
52592,9621.560471552388,39.84 %
60794,9621.342327016788,39.45 %
60675,9610.680063350645,39.06 %
61046,9461.660265070777,38.67 %
60636,9442.638040938948,38.28 %
60622,9427.994451553588,37.89 %
60763,9362.121127462995,37.50 %
59018,9357.968764111949,37.11 %
8246,9357.168071653785,36.72 %
60632,9245.882330626519,36.33 %
60595,9169.407340179388,35.94 %
60668,9163.706157039893,35.55 %
8317,9114.53147410524,35.16 %
58616,9112.093447862782,34.77 %
60839,8996.176952810614,34.38 %
60797,8886.072696239977,33.98 %
60891,8883.883408741865,33.59 %
47961,8783.699152550404,33.20 %
48721,8743.963307945964,32.81 %
60716,8697.513021768671,32.42 %
48083,8615.433940527491,32.03 %
48025,8586.857989020787,31.64 %
60670,8400.697003993002,31.25 %
60760,8311.902877955523,30.86 %
60714,8277.730231574616,30.47 %
60825,8136.273729548389,30.08 %
60669,8125.231192453823,29.69 %
60672,8015.922645368715,29.30 %
60640,7990.708773820093,28.91 %
60785,7919.368362603331,28.52 %
47920,7869.01580976899,28.12 %
60642,7678.776992166272,27.73 %
60618,7601.056011501585,27.34 %
58585,7568.57090037454,26.95 %
60796,7546.625052126449,26.56 %
60810,7546.018382757702,26.17 %
60749,7428.458390207753,25.78 %
47996,7278.194285714286,25.39 %
60648,7236.554739716135,25.00 %
50263,7130.769586521147,24.61 %
60793,7066.3995272325055,24.22 %
60662,7011.566178695905,23.83 %
60627,6976.945080400897,23.44 %
40186,6808.623490636527,23.05 %
60708,6704.008418072806,22.66 %
60778,6596.756597173448,22.27 %
60712,6407.313282813588,21.88 %
60677,6401.990768788624,21.48 %
60605,6346.944710173576,21.09 %
60707,6300.971929757048,20.70 %
61020,6276.170271555403,20.31 %
61094,6240.104273935861,19.92 %
60772,5849.902376014094,19.53 %
60666,5425.920908710441,19.14 %
60586,5345.03900711663,18.75 %
60837,5270.024000087622,18.36 %
60651,5123.522351527078,17.97 %
49823,5049.566160009704,17.58 %
60866,4936.84927982062,17.19 %
60628,4487.746561921561,16.80 %
60901,4326.6154638546095,16.41 %
60659,4048.2767641210644,16.02 %
61212,3885.0075565622246,15.62 %
60623,3852.7697833299517,15.23 %
60615,3585.7101310747667,14.84 %
60828,3445.4916468907254,14.45 %
60827,3262.354884631518,14.06 %
39190,3138.6699745550804,13.67 %
58744,2616.348888494576,13.28 %
60630,2591.77023871666,12.89 %
60700,2404.122011048622,12.50 %
60613,2383.941342480477,12.11 %
60679,2299.2006480967775,11.72 %
61106,2057.4922280401634,11.33 %
48090,1985.616771186818,10.94 %
61715,1930.3188578337251,10.55 %
60782,1927.2321544392842,10.16 %
60645,1771.04990992044,9.77 %
61143,1601.877125648852,9.38 %
58865,1506.6608781776065,8.98 %
61097,1504.0331837807832,8.59 %
60584,1440.1746257881596,8.20 %
58834,1352.4925164973545,7.81 %
39021,1150.6544655959706,7.42 %
60746,1006.5509953753881,7.03 %
60711,954.5219607537036,6.64 %
60836,942.6360034531735,6.25 %
60725,855.7122714623213,5.86 %
60728,670.5174549608018,5.47 %
47879,449.11227620727396,5.08 %
34511,360.93142857142857,4.69 %
60713,274.5428571428571,4.30 %
49315,87.65142857142857,3.91 %
40552,84.84,3.52 %
60689,83.57142857142857,3.12 %
2843,39.55886757432977,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
