user_id,all_score,rank(percent)
39190,3138.3132806969174,13.33 %
58744,2624.905042885425,12.96 %
60630,2592.0623557105987,12.59 %
60700,2405.271535158167,12.22 %
60613,2389.125869769938,11.85 %
60679,2301.081914750376,11.48 %
61106,2072.306485989232,11.11 %
48090,1986.2421466426474,10.74 %
60782,1975.3536678568958,10.37 %
61715,1933.0256414018331,10.00 %
60645,1775.3285176934576,9.63 %
61143,1603.54528580342,9.26 %
58865,1506.876450158378,8.89 %
61097,1506.6405871484806,8.52 %
60584,1439.2569295790886,8.15 %
58834,1352.5507151773897,7.78 %
39021,1153.4228008848465,7.41 %
60746,1012.7498932215757,7.04 %
60711,954.6514447839819,6.67 %
60836,942.9821355633499,6.30 %
60725,864.6408936752769,5.93 %
60728,670.6018394516756,5.56 %
47879,448.52626439214237,5.19 %
34511,360.93142857142857,4.81 %
51584,299.49740938067123,4.44 %
60713,274.5428571428571,4.07 %
3544,147.1119141712594,3.70 %
49315,87.65142857142857,3.33 %
40552,84.84,2.96 %
60689,83.57142857142857,2.59 %
2843,39.803932663275,2.22 %
60578,13.71428571428571,1.85 %
60583,8.951999999999998,1.48 %
61035,0.0,1.11 %
61074,0.0,1.11 %
39201,0.0,1.11 %
