user_id,all_score,rank(percent)
61135,14174.171814995636,76.56 %
59140,14149.20417560827,76.17 %
60683,14104.852565509022,75.78 %
60770,13988.829606521815,75.39 %
60724,13959.13662801378,75.00 %
60774,13945.634985189958,74.61 %
60673,13913.146125444311,74.22 %
60606,13858.634107771557,73.83 %
60614,13858.10265555464,73.44 %
60792,13809.165769058023,73.05 %
48102,13759.516860184724,72.66 %
58778,13751.165047128194,72.27 %
60691,13748.446772343133,71.88 %
60835,13744.809164704326,71.48 %
60832,13694.297360302744,71.09 %
60758,13682.246624786854,70.70 %
60767,13661.527273168313,70.31 %
60753,13660.04989613249,69.92 %
60590,13646.777505157535,69.53 %
60812,13606.475275871635,69.14 %
60795,13509.961762465085,68.75 %
60733,13476.93195285146,68.36 %
60624,13440.393432468745,67.97 %
60619,13437.080548258258,67.58 %
60895,13387.480277564726,67.19 %
8160,13358.102325391601,66.80 %
60631,13322.575498484828,66.41 %
60761,13319.30725812984,66.02 %
60776,13303.055228769606,65.62 %
60833,13206.456477320584,65.23 %
60900,13203.440952351018,64.84 %
60790,13141.332394145249,64.45 %
60692,13127.182458991852,64.06 %
61659,13107.906311791214,63.67 %
60738,12970.18703922792,63.28 %
60644,12892.127068476231,62.89 %
60734,12700.279630144814,62.50 %
60727,12670.224019131634,62.11 %
60641,12639.144374401743,61.72 %
60898,12634.279136736886,61.33 %
60717,12610.643218202636,60.94 %
60592,12592.9180547572,60.55 %
61048,12549.992209721095,60.16 %
60739,12538.078135395037,59.77 %
60647,12536.331108530765,59.38 %
49361,12464.462491166185,58.98 %
60657,12451.007092867247,58.59 %
60652,12449.639430250667,58.20 %
60660,12415.001848915928,57.81 %
60870,12320.860053423989,57.42 %
60611,12269.048721996924,57.03 %
60722,12239.332772615599,56.64 %
60621,12178.583052485788,56.25 %
60787,11956.183228772725,55.86 %
60696,11933.124495945762,55.47 %
60721,11880.79991197527,55.08 %
60899,11841.248252016074,54.69 %
60604,11783.21961167598,54.30 %
60775,11764.927328658467,53.91 %
60799,11686.431307991777,53.52 %
60703,11673.284530499326,53.12 %
60599,11617.146497994425,52.73 %
49405,11604.09791765241,52.34 %
60617,11534.783121853055,51.95 %
60896,11441.05390734265,51.56 %
60829,11435.150270651848,51.17 %
47774,11433.720517424119,50.78 %
47329,11432.190637871947,50.39 %
60625,11361.81712503942,50.00 %
60771,11209.60575933443,49.61 %
61053,11124.29091829601,49.22 %
60593,11058.315041091013,48.83 %
60765,10994.16626087871,48.44 %
60719,10899.317752776158,48.05 %
61132,10863.126674501344,47.66 %
60581,10817.349477083777,47.27 %
60587,10801.889499534025,46.88 %
60788,10776.614178531967,46.48 %
60643,10651.92205703575,46.09 %
60730,10635.858779981252,45.70 %
60678,10435.156810899534,45.31 %
60710,10353.002911372418,44.92 %
60639,10333.452717953629,44.53 %
60688,10252.611099812064,44.14 %
58634,10210.64642359013,43.75 %
60731,10018.939394305637,43.36 %
61519,9971.581715034532,42.97 %
60694,9895.076490776119,42.58 %
8318,9873.403545276109,42.19 %
60705,9865.207547347147,41.80 %
47937,9849.261296238907,41.41 %
60751,9845.526026032321,41.02 %
49687,9827.848543802134,40.62 %
16304,9823.605159983243,40.23 %
60794,9623.794846466428,39.84 %
52592,9621.147265101168,39.45 %
60675,9611.561768455807,39.06 %
60636,9518.44375052958,38.67 %
61046,9469.948938114328,38.28 %
60622,9459.949577103414,37.89 %
59018,9407.400724633788,37.50 %
8246,9363.01084904335,37.11 %
60632,9300.68809807471,36.72 %
60668,9220.176953889299,36.33 %
60595,9218.409893377673,35.94 %
8317,9125.341384256082,35.55 %
58616,9111.380694976835,35.16 %
60839,9006.628803606678,34.77 %
60797,8955.36131572755,34.38 %
60891,8910.497427189852,33.98 %
47961,8787.807768619869,33.59 %
60716,8779.471090137127,33.20 %
48721,8746.816655113167,32.81 %
48083,8632.925486882072,32.42 %
48025,8586.529149270216,32.03 %
60670,8454.148173901774,31.64 %
60714,8295.929424778877,31.25 %
60825,8164.402885864072,30.86 %
60669,8120.944375969031,30.47 %
60672,8017.927581187115,30.08 %
60640,7991.630314858226,29.69 %
60785,7972.852807762372,29.30 %
48117,7906.451605455141,28.91 %
47920,7875.825497977651,28.52 %
60642,7704.392575569127,28.12 %
60618,7659.635657039888,27.73 %
60796,7573.302402168296,27.34 %
58585,7571.874136837221,26.95 %
60810,7548.387321136156,26.56 %
60749,7471.778892190224,26.17 %
60616,7275.541092470276,25.78 %
60648,7275.3628680047605,25.39 %
47996,7275.337142857144,25.00 %
50263,7132.062662226243,24.61 %
60793,7122.280627654638,24.22 %
60627,7032.4739199054175,23.83 %
60662,7010.087507554621,23.44 %
40186,6816.869885025444,23.05 %
60778,6608.454236826948,22.66 %
60654,6479.03807480453,22.27 %
60712,6456.51477161284,21.88 %
60677,6443.39256465767,21.48 %
60605,6373.009124624136,21.09 %
61020,6302.556157056369,20.70 %
61094,6255.004389933378,20.31 %
60666,5433.008181432363,19.92 %
60586,5390.353453180866,19.53 %
60837,5284.093709633445,19.14 %
60651,5131.367744746218,18.75 %
49823,5071.685787485758,18.36 %
60866,4947.39987540374,17.97 %
60628,4486.436310722101,17.58 %
60901,4327.154815389041,17.19 %
60659,4050.4170974706203,16.80 %
60623,3890.3581542918228,16.41 %
61212,3885.184342770211,16.02 %
60615,3601.1386230746,15.62 %
60828,3446.3305419182393,15.23 %
60827,3262.9391297268885,14.84 %
39190,3138.296456775031,14.45 %
58744,2623.65216070669,14.06 %
60630,2593.400873198033,13.67 %
60700,2405.1928704342977,13.28 %
60613,2388.0291604363697,12.89 %
60679,2300.2954410448633,12.50 %
61106,2071.4612950757287,12.11 %
48090,1985.4551176492648,11.72 %
60782,1972.9670785820017,11.33 %
61715,1932.5865095366291,10.94 %
60645,1774.2716817912237,10.55 %
61143,1603.3725843428901,10.16 %
58865,1506.87311131555,9.77 %
61097,1506.4401273572585,9.38 %
60584,1439.2612320230864,8.98 %
58834,1352.5523439597605,8.59 %
39021,1153.1513347743683,8.20 %
60746,1012.4071351740528,7.81 %
60711,956.0699686399629,7.42 %
60836,942.9603778679416,7.03 %
60725,863.8509592998945,6.64 %
60728,670.5285347197977,6.25 %
47879,448.5163107220994,5.86 %
34511,360.93142857142857,5.47 %
51584,300.1620570357512,5.08 %
60713,274.5428571428571,4.69 %
3544,147.07439377457248,4.30 %
49315,87.65142857142857,3.91 %
40552,84.84,3.52 %
60689,83.57142857142857,3.12 %
2843,39.79146067292285,2.73 %
60578,13.71428571428571,2.34 %
60822,13.71428571428571,2.34 %
60583,8.951999999999998,1.56 %
61035,0.0,1.17 %
61074,0.0,1.17 %
39201,0.0,1.17 %
